mi_geo_id,FIPS,County,Cty.VTD,STATEFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,TOTPOP,VAP,PRS08DEM,PRS08REP,PRS08OTH,GOV06DEM,GOV06REP,GOV06OTH,AG06DEM,AG06REP,AG06OTH,SOS06DEM,SOS06REP,SOS06OTH
4579,163,WAYNE,163 5080,26,5080,261635080,A,1.63E+12,Voting District 1632200018004,V1,G5240,N,509829,0,42.3551555,-83.2289081,1543.00,1043.00,569.90,9.86,1.88,424.88,12.86,3.87,390.86,34.88,4.88,380.83,48.88,2.87
4580,163,WAYNE,163 2660,26,2660,261632660,A,1.63E+12,Voting District 1632200007084,V1,G5240,N,75261,0,42.4067321,-82.9965105,40.00,27.00,28.99,0.00,0.00,7.99,0.00,0.00,6.99,0.99,0.00,5.99,1.99,0.00
4581,163,WAYNE,163 3710,26,3710,261633710,A,1.63E+12,Voting District 1632200014010,V1,G5240,N,1792629,4172,42.4373003,-83.1303978,1105.00,894.00,403.83,17.90,1.85,458.83,35.85,1.85,431.87,53.84,4.83,379.88,100.85,6.88
4582,163,WAYNE,163 9690,26,9690,261639690,A,1.64E+12,Voting District 1637900000008,V1,G5240,N,991621,0,42.2520697,-83.2624502,1859.00,1450.00,521.34,338.59,17.65,415.94,248.55,9.23,348.08,300.45,12.75,359.50,282.30,12.65
4583,163,WAYNE,163 9730,26,9730,261639730,A,1.64E+12,Voting District 1637900000012,V1,G5240,N,655136,0,42.2450807,-83.2548685,1444.00,1149.00,418.65,235.67,12.60,319.61,188.89,9.33,258.25,223.49,17.51,256.22,226.85,16.22
4584,163,WAYNE,163 8350,26,8350,261638350,A,1634900000033A,Voting District 1634900000033A,V1,G5240,N,2416228,27325,42.3566979,-83.3818337,3050.00,2429.00,852.70,799.18,26.51,663.57,599.19,16.66,389.84,831.26,24.48,402.67,812.67,22.56
4585,163,WAYNE,163 5800,26,5800,261635800,A,1.63E+12,Voting District 1632200020046,V1,G5240,N,502257,0,42.3802651,-83.1529921,1338.00,990.00,586.91,3.92,0.00,212.90,4.89,0.89,195.90,12.92,2.88,187.91,20.90,4.89
4586,163,WAYNE,163 5880,26,5880,261635880,A,1.63E+12,Voting District 1632200021006,V1,G5240,N,663898,0,42.3690827,-83.1687997,1707.00,1259.00,684.89,4.85,0.88,182.85,2.87,0.88,173.89,10.88,1.90,163.86,18.90,1.90
4587,163,WAYNE,163 5660,26,5660,261635660,A,1.63E+12,Voting District 1632200020012,V1,G5240,N,475049,0,42.4134723,-83.1474979,1607.00,1168.00,623.95,9.94,0.94,378.95,4.96,1.95,360.94,16.95,6.95,347.96,30.96,3.96
4588,163,WAYNE,163 4870,26,4870,261634870,A,1.63E+12,Voting District 1632200017024,V1,G5240,N,672452,0,42.4189244,-83.2136401,966.00,768.00,334.89,8.92,0.00,261.91,6.90,0.93,244.91,18.91,1.90,229.90,31.93,2.90
4589,163,WAYNE,163 2090,26,2090,261632090,A,1.63E+12,Voting District 1632200005040,V1,G5240,N,560092,0,42.4112604,-82.9748851,1691.00,1153.00,650.86,3.89,0.90,423.91,6.89,4.91,396.91,29.88,3.89,379.88,42.89,6.89
4590,163,WAYNE,163 6530,26,6530,261636530,A,1.63E+12,Voting District 1632200024015,V1,G5240,N,718011,0,42.3233835,-83.0871188,1475.00,1092.00,270.89,51.89,4.89,154.91,31.88,4.89,141.96,42.87,1.91,131.91,42.87,10.92
4591,163,WAYNE,163 10590,26,10590,2616310590,P,1.64E+12,Voting District 1638600000042,V1,G5240,S,657581,0,42.3491535,-83.4149141,2113.00,1719.00,590.54,137.15,8.45,319.47,88.36,2.41,254.43,133.74,5.85,247.10,145.54,3.50
4592,163,WAYNE,163 10320,26,10320,2616310320,A,1.64E+12,Voting District 1638600000015,V1,G5240,N,922374,0,42.3465155,-83.3915707,2047.00,1579.00,770.18,131.37,5.65,366.07,87.08,6.07,308.76,133.73,8.21,302.61,136.26,7.06
4593,163,WAYNE,163 8930,26,8930,261638930,A,1.64E+12,Voting District 1636762500008,V1,G5240,N,669105,0,42.4211512,-83.2895815,1804.00,1416.00,509.30,285.27,30.40,313.01,247.09,10.87,216.82,308.84,22.12,209.92,317.59,19.96
4594,163,WAYNE,163 4750,26,4750,261634750,A,1.63E+12,Voting District 1632200017009,V1,G5240,N,1036387,0,42.4039606,-83.2540111,1613.00,1081.00,542.76,15.77,1.72,311.75,22.70,1.72,292.74,33.77,3.74,276.77,51.80,3.74
4595,163,WAYNE,163 5020,26,5020,261635020,A,1.63E+12,Voting District 1632200017073,V1,G5240,N,522980,0,42.3989517,-83.2082487,1215.00,868.00,557.94,2.91,1.90,414.89,12.86,1.90,396.88,20.89,2.91,371.92,42.92,4.92
4596,163,WAYNE,163 5580,26,5580,261635580,A,1.63E+12,Voting District 1632200019081,V1,G5240,N,119988,0,42.3950365,-83.2003559,259.00,197.00,72.98,0.98,0.00,40.99,1.98,0.00,37.98,3.98,0.00,33.99,3.98,0.00
4597,163,WAYNE,163 2340,26,2340,261632340,A,1.63E+12,Voting District 1632200006034,V1,G5240,N,493027,0,42.4380732,-82.9804481,1021.00,685.00,392.89,5.92,0.89,205.90,7.89,0.89,183.87,21.90,5.92,182.88,23.93,1.88
4598,163,WAYNE,163 6090,26,6090,261636090,A,1.63E+12,Voting District 1632200021071,V1,G5240,N,294727,0,42.3634496,-83.1358752,803.00,605.00,282.95,0.94,0.00,198.93,3.93,0.00,181.94,14.91,3.93,178.93,19.92,0.94
4599,163,WAYNE,163 8250,26,8250,261638250,A,1634900000022A,Voting District 1634900000022A,V1,G5240,N,1296385,0,42.3903873,-83.3586664,2400.00,1866.00,792.95,774.89,20.88,642.12,579.35,11.83,371.13,803.12,29.19,374.47,813.98,15.70
4600,163,WAYNE,163 8020,26,8020,261638020,A,1634900000002A,Voting District 1634900000002A,V1,G5240,N,2490678,0,42.4358893,-83.3480912,2427.00,2076.00,659.05,653.89,20.94,535.10,451.33,20.25,368.47,595.96,23.34,367.78,604.79,19.13
4601,163,WAYNE,163 8680,26,8680,261638680,A,1.64E+12,Voting District 1636506000004,V1,G5240,N,1101506,0,42.364748,-83.4748513,1953.00,1512.00,563.54,498.96,25.71,516.82,410.19,14.68,311.32,572.70,25.50,294.85,584.83,17.06
4602,163,WAYNE,163 6760,26,6760,261636760,A,1.63E+12,Voting District 1632200026007,V1,G5240,N,318206,0,42.2707427,-83.1494003,900.00,713.00,406.93,0.93,0.93,289.92,4.94,0.93,268.90,17.94,3.93,259.93,31.94,0.93
4603,163,WAYNE,163 9190,26,9190,261639190,A,1.64E+12,Voting District 1636888000004,V1,G5240,N,1448594,0,42.1809688,-83.2036903,2227.00,1777.00,712.58,505.47,23.69,200.23,116.50,3.51,160.82,134.45,9.53,177.76,124.12,5.18
4604,163,WAYNE,163 8620,26,8620,261638620,A,1.64E+12,Voting District 1635900000013,V1,G5240,N,803518,86379,42.4346316,-83.461102,1269.00,1006.00,411.26,389.59,5.63,353.66,329.03,3.69,231.59,419.52,11.51,205.48,445.94,7.42
4605,163,WAYNE,163 3200,26,3200,261633200,A,1.63E+12,Voting District 1632200011071,V1,G5240,N,439485,0,42.3369655,-83.0513591,1501.00,1424.00,504.94,27.91,4.93,303.92,25.92,1.94,280.93,36.93,9.93,270.95,45.93,9.93
4606,163,WAYNE,163 7550,26,7550,261637550,A,1.63E+12,Voting District 1633818000008,V1,G5240,N,615552,0,42.4147005,-83.1146084,1179.00,905.00,657.39,6.61,2.28,386.95,10.16,0.99,362.00,30.10,1.93,351.03,37.49,2.96
4607,163,WAYNE,163 3850,26,3850,261633850,A,1.63E+12,Voting District 1632200014036,V1,G5240,N,1109102,0,42.3999446,-83.1190989,1825.00,1355.00,706.79,5.84,2.85,434.85,10.85,2.85,405.82,29.84,5.84,399.87,36.83,3.84
4608,163,WAYNE,163 1640,26,1640,261631640,A,1.63E+12,Voting District 1632200003042,V1,G5240,N,996702,0,42.3745649,-82.9536255,818.00,588.00,349.89,4.91,0.00,213.90,7.90,1.91,193.81,19.89,6.91,194.89,21.88,3.92
4609,163,WAYNE,163 2540,26,2540,261632540,A,1.63E+12,Voting District 1632200007028,V1,G5240,N,754180,0,42.3983145,-82.9974087,120.00,89.00,54.95,1.96,0.00,28.95,0.95,0.00,23.94,4.96,0.00,23.94,3.95,0.95
